JOBID=30556
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/reduce/mpi_reduce_all --repetitions 1000 -m max -q --warmup-repetitions 200
Rank, Size, Timepoint, Index, Time
0, 1, End, 1, 5.225e-06
0, 1, End, 2, 8.426e-06
0, 1, End, 3, 5.893e-06
0, 1, End, 4, 5.943e-06
0, 1, End, 5, 5.84e-06
0, 1, End, 6, 6.123e-06
0, 1, End, 7, 6.758e-06
0, 1, End, 8, 7.674e-06
0, 1, End, 9, 6.966e-06
0, 1, End, 10, 5.731e-06
0, 1, End, 11, 5.888e-06
0, 1, End, 12, 5.969e-06
0, 1, End, 13, 9.722e-06
0, 1, End, 14, 5.534e-06
0, 1, End, 15, 5.389e-06
0, 1, End, 16, 5.643e-06
0, 1, End, 17, 5.816e-06
0, 1, End, 18, 5.734e-06
0, 1, End, 19, 5.6e-06
0, 1, End, 20, 6.297e-06
0, 1, End, 21, 6.747e-06
0, 1, End, 22, 6.675e-06
0, 1, End, 23, 6.192e-06
0, 1, End, 24, 7.927e-06
0, 1, End, 25, 6.34e-06
0, 1, End, 26, 7.23e-06
0, 1, End, 27, 1.5476e-05
0, 1, End, 28, 1.1641e-05
0, 1, End, 29, 5.921e-06
0, 1, End, 30, 5.146e-06
0, 1, End, 31, 5.889e-06
0, 1, End, 32, 6.743e-06
0, 1, End, 33, 1.7596e-05
0, 1, End, 34, 6.737e-06
0, 1, End, 35, 7.418e-06
0, 1, End, 36, 7.283e-06
0, 1, End, 37, 7.099e-06
0, 1, End, 38, 7.709e-06
0, 1, End, 39, 7.702e-06
0, 1, End, 40, 7.61e-06
0, 1, End, 41, 6.581e-06
0, 1, End, 42, 5.964e-06
0, 1, End, 43, 6.138e-06
0, 1, End, 44, 5.889e-06
0, 1, End, 45, 5.823e-06
0, 1, End, 46, 6.782e-06
0, 1, End, 47, 6.52e-06
0, 1, End, 48, 7.301e-06
0, 1, End, 49, 6.068e-06
0, 1, End, 50, 6.782e-06
0, 1, End, 51, 7.659e-06
0, 1, End, 52, 7.141e-06
0, 1, End, 53, 7.066e-06
0, 1, End, 54, 6.709e-06
0, 1, End, 55, 6.055e-06
0, 1, End, 56, 1.2588e-05
0, 1, End, 57, 9.153e-06
0, 1, End, 58, 7.343e-06
0, 1, End, 59, 7.316e-06
0, 1, End, 60, 8.307e-06
0, 1, End, 61, 1.2895e-05
0, 1, End, 62, 5.871e-06
0, 1, End, 63, 5.443e-06
0, 1, End, 64, 6.377e-06
0, 1, End, 65, 1.2342e-05
0, 1, End, 66, 7.55e-06
0, 1, End, 67, 6.727e-06
0, 1, End, 68, 1.3385e-05
0, 1, End, 69, 7.062e-06
0, 1, End, 70, 1.5503e-05
0, 1, End, 71, 6.753e-06
0, 1, End, 72, 8.303e-06
0, 1, End, 73, 7.759e-06
0, 1, End, 74, 7.449e-06
0, 1, End, 75, 6.758e-06
0, 1, End, 76, 6.943e-06
0, 1, End, 77, 7.042e-06
0, 1, End, 78, 7.208e-06
0, 1, End, 79, 7.246e-06
0, 1, End, 80, 7.168e-06
0, 1, End, 81, 7.799e-06
0, 1, End, 82, 6.892e-06
0, 1, End, 83, 6.666e-06
0, 1, End, 84, 8.592e-06
0, 1, End, 85, 7.175e-06
0, 1, End, 86, 7.207e-06
0, 1, End, 87, 6.092e-06
0, 1, End, 88, 7.452e-06
0, 1, End, 89, 6.583e-06
0, 1, End, 90, 6.02e-06
0, 1, End, 91, 7.09e-06
0, 1, End, 92, 7.146e-06
0, 1, End, 93, 6.238e-06
0, 1, End, 94, 6.984e-06
0, 1, End, 95, 6.992e-06
0, 1, End, 96, 6.92e-06
0, 1, End, 97, 7.082e-06
0, 1, End, 98, 6.709e-06
0, 1, End, 99, 6.956e-06
0, 1, End, 100, 6.992e-06
0, 1, End, 101, 6.969e-06
0, 1, End, 102, 7.133e-06
0, 1, End, 103, 6.703e-06
0, 1, End, 104, 7.731e-06
0, 1, End, 105, 7.984e-06
0, 1, End, 106, 7.345e-06
0, 1, End, 107, 7.026e-06
0, 1, End, 108, 6.774e-06
0, 1, End, 109, 6.187e-06
0, 1, End, 110, 7.158e-06
0, 1, End, 111, 7.302e-06
0, 1, End, 112, 6.646e-06
0, 1, End, 113, 5.62e-06
