JOBID=30567
Nodes=10 Procs=20 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/reduce/upcxx_reduce_broadcast --repetitions 1000 -m max -q --warmup-repetitions 200
Rank, Size, Timepoint, Index, Time
0, 1, End, 1, 1.6303e-05
0, 1, End, 2, 1.2851e-05
0, 1, End, 3, 1.6643e-05
0, 1, End, 4, 2.0747e-05
0, 1, End, 5, 1.349e-05
0, 1, End, 6, 1.3973e-05
0, 1, End, 7, 1.4318e-05
0, 1, End, 8, 1.4721e-05
0, 1, End, 9, 1.72e-05
0, 1, End, 10, 1.3673e-05
0, 1, End, 11, 1.267e-05
0, 1, End, 12, 2.8026e-05
0, 1, End, 13, 1.306e-05
0, 1, End, 14, 2.6155e-05
0, 1, End, 15, 2.015e-05
0, 1, End, 16, 1.6284e-05
0, 1, End, 17, 1.6794e-05
0, 1, End, 18, 1.3015e-05
0, 1, End, 19, 1.6533e-05
0, 1, End, 20, 1.6632e-05
0, 1, End, 21, 1.287e-05
0, 1, End, 22, 1.3598e-05
0, 1, End, 23, 1.4606e-05
0, 1, End, 24, 1.3856e-05
0, 1, End, 25, 1.5255e-05
0, 1, End, 26, 1.3662e-05
0, 1, End, 27, 1.3452e-05
0, 1, End, 28, 1.4635e-05
0, 1, End, 29, 1.3153e-05
0, 1, End, 30, 2.6613e-05
0, 1, End, 31, 1.9289e-05
0, 1, End, 32, 1.6891e-05
0, 1, End, 33, 2.0406e-05
0, 1, End, 34, 1.2783e-05
0, 1, End, 35, 1.8394e-05
0, 1, End, 36, 3.1284e-05
0, 1, End, 37, 1.3289e-05
0, 1, End, 38, 2.9408e-05
0, 1, End, 39, 1.2908e-05
0, 1, End, 40, 1.3935e-05
0, 1, End, 41, 1.7365e-05
0, 1, End, 42, 2.0491e-05
0, 1, End, 43, 1.4797e-05
0, 1, End, 44, 1.5814e-05
0, 1, End, 45, 2.3879e-05
0, 1, End, 46, 1.388e-05
0, 1, End, 47, 2.1001e-05
0, 1, End, 48, 2.4993e-05
0, 1, End, 49, 1.6232e-05
0, 1, End, 50, 1.5625e-05
0, 1, End, 51, 1.6647e-05
0, 1, End, 52, 1.7086e-05
0, 1, End, 53, 1.3689e-05
0, 1, End, 54, 2.1957e-05
0, 1, End, 55, 1.606e-05
0, 1, End, 56, 2.504e-05
0, 1, End, 57, 1.8146e-05
0, 1, End, 58, 1.4471e-05
0, 1, End, 59, 2.2488e-05
0, 1, End, 60, 1.6505e-05
0, 1, End, 61, 1.3467e-05
0, 1, End, 62, 1.3426e-05
0, 1, End, 63, 2.0774e-05
0, 1, End, 64, 1.6649e-05
0, 1, End, 65, 1.6511e-05
0, 1, End, 66, 1.2703e-05
0, 1, End, 67, 1.6079e-05
0, 1, End, 68, 1.7365e-05
0, 1, End, 69, 1.3158e-05
0, 1, End, 70, 1.364e-05
0, 1, End, 71, 1.4894e-05
0, 1, End, 72, 1.3705e-05
0, 1, End, 73, 1.6723e-05
0, 1, End, 74, 1.4127e-05
0, 1, End, 75, 2.2304e-05
0, 1, End, 76, 1.8965e-05
0, 1, End, 77, 1.2468e-05
0, 1, End, 78, 2.8744e-05
0, 1, End, 79, 1.9606e-05
0, 1, End, 80, 1.65e-05
0, 1, End, 81, 2.9885e-05
0, 1, End, 82, 1.2692e-05
0, 1, End, 83, 1.6951e-05
0, 1, End, 84, 2.5775e-05
0, 1, End, 85, 1.3381e-05
0, 1, End, 86, 1.3613e-05
0, 1, End, 87, 1.5442e-05
0, 1, End, 88, 1.4157e-05
0, 1, End, 89, 1.6203e-05
0, 1, End, 90, 1.3992e-05
0, 1, End, 91, 1.2931e-05
0, 1, End, 92, 1.5841e-05
0, 1, End, 93, 1.3221e-05
0, 1, End, 94, 1.2908e-05
0, 1, End, 95, 2.0014e-05
0, 1, End, 96, 1.6458e-05
0, 1, End, 97, 1.6419e-05
0, 1, End, 98, 1.3631e-05
0, 1, End, 99, 1.6117e-05
0, 1, End, 100, 1.745e-05
0, 1, End, 101, 1.3152e-05
0, 1, End, 102, 1.4037e-05
0, 1, End, 103, 1.5741e-05
0, 1, End, 104, 1.4058e-05
0, 1, End, 105, 1.8626e-05
0, 1, End, 106, 1.8433e-05
0, 1, End, 107, 1.7564e-05
0, 1, End, 108, 1.5338e-05
0, 1, End, 109, 1.285e-05
0, 1, End, 110, 1.352e-05
0, 1, End, 111, 2.0069e-05
0, 1, End, 112, 1.6728e-05
0, 1, End, 113, 1.6587e-05
0, 1, End, 114, 1.2768e-05
0, 1, End, 115, 1.6596e-05
0, 1, End, 116, 1.6946e-05
0, 1, End, 117, 1.376e-05
0, 1, End, 118, 2.2335e-05
0, 1, End, 119, 1.598e-05
0, 1, End, 120, 1.5177e-05
0, 1, End, 121, 1.5512e-05
0, 1, End, 122, 2.3114e-05
0, 1, End, 123, 1.9892e-05
0, 1, End, 124, 1.5343e-05
0, 1, End, 125, 2.4638e-05
0, 1, End, 126, 1.3845e-05
0, 1, End, 127, 2.0741e-05
0, 1, End, 128, 1.5998e-05
0, 1, End, 129, 1.6519e-05
0, 1, End, 130, 1.287e-05
0, 1, End, 131, 1.6421e-05
0, 1, End, 132, 1.7269e-05
0, 1, End, 133, 1.2787e-05
0, 1, End, 134, 1.3497e-05
0, 1, End, 135, 1.5372e-05
0, 1, End, 136, 1.4253e-05
0, 1, End, 137, 1.6739e-05
0, 1, End, 138, 1.4156e-05
0, 1, End, 139, 1.2524e-05
0, 1, End, 140, 1.4935e-05
0, 1, End, 141, 1.2839e-05
0, 1, End, 142, 1.3675e-05
0, 1, End, 143, 1.9648e-05
0, 1, End, 144, 1.6939e-05
0, 1, End, 145, 1.6923e-05
0, 1, End, 146, 1.2696e-05
0, 1, End, 147, 1.5906e-05
0, 1, End, 148, 1.7144e-05
0, 1, End, 149, 1.2861e-05
0, 1, End, 150, 1.4204e-05
0, 1, End, 151, 1.3815e-05
0, 1, End, 152, 1.3672e-05
0, 1, End, 153, 2.2145e-05
0, 1, End, 154, 1.6068e-05
0, 1, End, 155, 1.3219e-05
0, 1, End, 156, 2.1826e-05
0, 1, End, 157, 1.2876e-05
0, 1, End, 158, 1.3671e-05
0, 1, End, 159, 1.9622e-05
0, 1, End, 160, 1.6562e-05
0, 1, End, 161, 1.6112e-05
0, 1, End, 162, 1.2561e-05
0, 1, End, 163, 1.6383e-05
0, 1, End, 164, 1.7182e-05
0, 1, End, 165, 1.2769e-05
0, 1, End, 166, 1.3454e-05
0, 1, End, 167, 1.5734e-05
0, 1, End, 168, 1.5072e-05
0, 1, End, 169, 1.64e-05
0, 1, End, 170, 1.4539e-05
0, 1, End, 171, 1.2963e-05
0, 1, End, 172, 3.091e-05
0, 1, End, 173, 1.4303e-05
0, 1, End, 174, 1.9433e-05
0, 1, End, 175, 1.9787e-05
0, 1, End, 176, 1.618e-05
0, 1, End, 177, 1.6302e-05
0, 1, End, 178, 1.3215e-05
0, 1, End, 179, 1.6084e-05
0, 1, End, 180, 1.7135e-05
0, 1, End, 181, 1.3277e-05
0, 1, End, 182, 2.2194e-05
0, 1, End, 183, 1.5967e-05
0, 1, End, 184, 1.5452e-05
0, 1, End, 185, 1.6526e-05
0, 1, End, 186, 1.4121e-05
0, 1, End, 187, 1.2584e-05
0, 1, End, 188, 1.6024e-05
0, 1, End, 189, 1.2881e-05
0, 1, End, 190, 1.3564e-05
0, 1, End, 191, 1.9019e-05
0, 1, End, 192, 1.6979e-05
0, 1, End, 193, 1.7239e-05
0, 1, End, 194, 1.4294e-05
0, 1, End, 195, 1.5813e-05
0, 1, End, 196, 1.6976e-05
0, 1, End, 197, 1.3038e-05
0, 1, End, 198, 1.3354e-05
0, 1, End, 199, 1.4741e-05
0, 1, End, 200, 1.3907e-05
0, 1, End, 201, 1.8008e-05
0, 1, End, 202, 2.8249e-05
0, 1, End, 203, 1.2891e-05
0, 1, End, 204, 2.4766e-05
0, 1, End, 205, 1.3091e-05
0, 1, End, 206, 1.4053e-05
0, 1, End, 207, 1.9449e-05
0, 1, End, 208, 1.6177e-05
0, 1, End, 209, 1.6388e-05
0, 1, End, 210, 1.2571e-05
0, 1, End, 211, 1.6355e-05
0, 1, End, 212, 1.6971e-05
0, 1, End, 213, 1.3367e-05
0, 1, End, 214, 1.4047e-05
0, 1, End, 215, 1.3967e-05
0, 1, End, 216, 1.3862e-05
0, 1, End, 217, 1.615e-05
0, 1, End, 218, 1.3818e-05
0, 1, End, 219, 1.3565e-05
0, 1, End, 220, 2.8027e-05
0, 1, End, 221, 1.7142e-05
0, 1, End, 222, 1.333e-05
0, 1, End, 223, 2.9797e-05
0, 1, End, 224, 1.698e-05
0, 1, End, 225, 1.7496e-05
0, 1, End, 226, 1.2511e-05
0, 1, End, 227, 1.6226e-05
0, 1, End, 228, 1.709e-05
0, 1, End, 229, 1.3149e-05
0, 1, End, 230, 1.3622e-05
0, 1, End, 231, 1.4996e-05
0, 1, End, 232, 1.3939e-05
0, 1, End, 233, 1.8415e-05
0, 1, End, 234, 1.4157e-05
0, 1, End, 235, 1.2424e-05
0, 1, End, 236, 1.4887e-05
0, 1, End, 237, 1.3134e-05
0, 1, End, 238, 1.3694e-05
0, 1, End, 239, 2.0011e-05
0, 1, End, 240, 1.6381e-05
0, 1, End, 241, 1.6529e-05
0, 1, End, 242, 1.2718e-05
0, 1, End, 243, 1.953e-05
0, 1, End, 244, 1.6782e-05
0, 1, End, 245, 1.3098e-05
0, 1, End, 246, 1.3769e-05
0, 1, End, 247, 1.397e-05
0, 1, End, 248, 1.3734e-05
0, 1, End, 249, 1.7518e-05
0, 1, End, 250, 1.3738e-05
0, 1, End, 251, 2.7514e-05
0, 1, End, 252, 1.4847e-05
0, 1, End, 253, 2.1373e-05
0, 1, End, 254, 1.3617e-05
0, 1, End, 255, 2.0088e-05
0, 1, End, 256, 1.6435e-05
0, 1, End, 257, 1.6504e-05
0, 1, End, 258, 1.2843e-05
0, 1, End, 259, 1.5254e-05
0, 1, End, 260, 1.6607e-05
0, 1, End, 261, 1.2855e-05
0, 1, End, 262, 1.3474e-05
0, 1, End, 263, 1.4868e-05
0, 1, End, 264, 1.3812e-05
0, 1, End, 265, 1.6777e-05
0, 1, End, 266, 1.3555e-05
0, 1, End, 267, 1.2835e-05
0, 1, End, 268, 1.5613e-05
0, 1, End, 269, 1.2655e-05
0, 1, End, 270, 1.5962e-05
0, 1, End, 271, 1.9289e-05
0, 1, End, 272, 1.6518e-05
0, 1, End, 273, 1.9386e-05
0, 1, End, 274, 1.2977e-05
0, 1, End, 275, 1.6079e-05
0, 1, End, 276, 1.7403e-05
0, 1, End, 277, 1.3656e-05
0, 1, End, 278, 1.3896e-05
0, 1, End, 279, 1.458e-05
0, 1, End, 280, 1.525e-05
0, 1, End, 281, 1.6577e-05
0, 1, End, 282, 1.3435e-05
0, 1, End, 283, 1.2587e-05
0, 1, End, 284, 1.5034e-05
0, 1, End, 285, 1.2596e-05
0, 1, End, 286, 1.3617e-05
0, 1, End, 287, 1.951e-05
0, 1, End, 288, 1.6378e-05
0, 1, End, 289, 1.5904e-05
0, 1, End, 290, 1.3073e-05
0, 1, End, 291, 1.6408e-05
0, 1, End, 292, 1.7018e-05
0, 1, End, 293, 1.3233e-05
0, 1, End, 294, 1.4908e-05
0, 1, End, 295, 1.4751e-05
0, 1, End, 296, 1.4077e-05
0, 1, End, 297, 1.6462e-05
0, 1, End, 298, 1.3504e-05
0, 1, End, 299, 1.3326e-05
0, 1, End, 300, 1.5482e-05
0, 1, End, 301, 1.3089e-05
0, 1, End, 302, 1.3431e-05
0, 1, End, 303, 1.9989e-05
0, 1, End, 304, 1.7285e-05
0, 1, End, 305, 1.7093e-05
0, 1, End, 306, 1.3433e-05
0, 1, End, 307, 1.6344e-05
0, 1, End, 308, 1.6799e-05
0, 1, End, 309, 1.3817e-05
0, 1, End, 310, 1.3592e-05
0, 1, End, 311, 1.601e-05
0, 1, End, 312, 1.319e-05
0, 1, End, 313, 1.776e-05
0, 1, End, 314, 1.3998e-05
0, 1, End, 315, 1.2721e-05
0, 1, End, 316, 1.4535e-05
0, 1, End, 317, 1.2587e-05
0, 1, End, 318, 1.336e-05
0, 1, End, 319, 1.9672e-05
0, 1, End, 320, 1.6441e-05
0, 1, End, 321, 1.6342e-05
0, 1, End, 322, 1.6164e-05
0, 1, End, 323, 1.5754e-05
0, 1, End, 324, 1.6679e-05
0, 1, End, 325, 1.3173e-05
0, 1, End, 326, 1.3674e-05
0, 1, End, 327, 1.5038e-05
0, 1, End, 328, 1.2547e-05
0, 1, End, 329, 1.3479e-05
0, 1, End, 330, 1.2993e-05
0, 1, End, 331, 1.2435e-05
0, 1, End, 332, 1.2137e-05
0, 1, End, 333, 1.2183e-05
0, 1, End, 334, 1.2392e-05
0, 1, End, 335, 1.2273e-05
0, 1, End, 336, 1.1969e-05
0, 1, End, 337, 1.2337e-05
0, 1, End, 338, 1.2352e-05
0, 1, End, 339, 1.2902e-05
0, 1, End, 340, 1.2688e-05
0, 1, End, 341, 1.2674e-05
0, 1, End, 342, 1.2234e-05
0, 1, End, 343, 1.3864e-05
0, 1, End, 344, 1.3382e-05
0, 1, End, 345, 1.3128e-05
0, 1, End, 346, 1.3577e-05
0, 1, End, 347, 1.6193e-05
0, 1, End, 348, 1.2464e-05
0, 1, End, 349, 1.2882e-05
0, 1, End, 350, 1.2819e-05
0, 1, End, 351, 1.2648e-05
0, 1, End, 352, 1.263e-05
0, 1, End, 353, 1.2108e-05
0, 1, End, 354, 1.2259e-05
0, 1, End, 355, 1.2584e-05
0, 1, End, 356, 1.2663e-05
0, 1, End, 357, 1.5219e-05
0, 1, End, 358, 1.199e-05
0, 1, End, 359, 1.6056e-05
0, 1, End, 360, 1.2938e-05
0, 1, End, 361, 1.2653e-05
0, 1, End, 362, 1.295e-05
0, 1, End, 363, 1.2731e-05
0, 1, End, 364, 1.3407e-05
0, 1, End, 365, 1.2151e-05
0, 1, End, 366, 1.2988e-05
0, 1, End, 367, 1.2402e-05
0, 1, End, 368, 1.2511e-05
0, 1, End, 369, 1.1601e-05
0, 1, End, 370, 1.2167e-05
0, 1, End, 371, 1.2684e-05
0, 1, End, 372, 1.2484e-05
0, 1, End, 373, 1.2627e-05
0, 1, End, 374, 1.2416e-05
0, 1, End, 375, 1.2517e-05
0, 1, End, 376, 1.233e-05
0, 1, End, 377, 1.2695e-05
0, 1, End, 378, 1.2873e-05
0, 1, End, 379, 1.3104e-05
0, 1, End, 380, 1.4046e-05
0, 1, End, 381, 1.2121e-05
0, 1, End, 382, 1.3155e-05
0, 1, End, 383, 1.2671e-05
0, 1, End, 384, 1.2484e-05
0, 1, End, 385, 1.1935e-05
0, 1, End, 386, 1.503e-05
0, 1, End, 387, 1.6749e-05
0, 1, End, 388, 1.2216e-05
0, 1, End, 389, 1.26e-05
0, 1, End, 390, 1.2036e-05
0, 1, End, 391, 1.2278e-05
0, 1, End, 392, 1.2998e-05
0, 1, End, 393, 1.2286e-05
0, 1, End, 394, 1.341e-05
0, 1, End, 395, 1.2266e-05
0, 1, End, 396, 1.2692e-05
0, 1, End, 397, 1.2232e-05
0, 1, End, 398, 1.3424e-05
0, 1, End, 399, 1.2765e-05
0, 1, End, 400, 1.1887e-05
0, 1, End, 401, 1.2424e-05
0, 1, End, 402, 1.2171e-05
0, 1, End, 403, 1.1837e-05
0, 1, End, 404, 1.2098e-05
0, 1, End, 405, 1.2198e-05
0, 1, End, 406, 1.4318e-05
0, 1, End, 407, 1.274e-05
0, 1, End, 408, 1.321e-05
0, 1, End, 409, 1.1654e-05
0, 1, End, 410, 1.3293e-05
0, 1, End, 411, 1.246e-05
0, 1, End, 412, 1.2031e-05
