JOBID=29223
Nodes=6 Procs=12 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/reduce/upcxx_reduce_one --repetitions 1000 -m max -q --warmup-repetitions 200
Rank, Size, Timepoint, Index, Time
0, 1, End, 1, 5.456e-06
0, 1, End, 2, 5.538e-06
0, 1, End, 3, 8.179e-06
0, 1, End, 4, 6.182e-06
0, 1, End, 5, 4.871e-06
0, 1, End, 6, 5.614e-06
0, 1, End, 7, 5.553e-06
0, 1, End, 8, 6.237e-06
0, 1, End, 9, 9.264e-06
0, 1, End, 10, 6.377e-06
0, 1, End, 11, 5.531e-06
0, 1, End, 12, 5.728e-06
0, 1, End, 13, 5.308e-06
0, 1, End, 14, 6.455e-06
0, 1, End, 15, 9.207e-06
0, 1, End, 16, 1.0277e-05
0, 1, End, 17, 5.397e-06
0, 1, End, 18, 6.455e-06
0, 1, End, 19, 9.184e-06
0, 1, End, 20, 5.596e-06
0, 1, End, 21, 1.7142e-05
0, 1, End, 22, 6.839e-06
0, 1, End, 23, 5.626e-06
0, 1, End, 24, 6.955e-06
0, 1, End, 25, 5.584e-06
0, 1, End, 26, 6.619e-06
0, 1, End, 27, 5.977e-06
0, 1, End, 28, 6.281e-06
0, 1, End, 29, 4.855e-06
0, 1, End, 30, 6.329e-06
0, 1, End, 31, 9.925e-06
0, 1, End, 32, 8.247e-06
0, 1, End, 33, 5.448e-06
0, 1, End, 34, 5.774e-06
0, 1, End, 35, 7.83e-06
0, 1, End, 36, 5.743e-06
0, 1, End, 37, 4.802e-06
0, 1, End, 38, 5.781e-06
0, 1, End, 39, 5.934e-06
0, 1, End, 40, 9.862e-06
0, 1, End, 41, 5.609e-06
0, 1, End, 42, 6.408e-06
0, 1, End, 43, 5.466e-06
0, 1, End, 44, 5.75e-06
0, 1, End, 45, 4.801e-06
0, 1, End, 46, 6.61e-06
0, 1, End, 47, 8.988e-06
0, 1, End, 48, 7.347e-06
0, 1, End, 49, 5.473e-06
0, 1, End, 50, 5.402e-06
0, 1, End, 51, 8.068e-06
0, 1, End, 52, 5.694e-06
0, 1, End, 53, 5.132e-06
0, 1, End, 54, 6.104e-06
0, 1, End, 55, 5.909e-06
0, 1, End, 56, 6.426e-06
0, 1, End, 57, 5.37e-06
0, 1, End, 58, 6.294e-06
0, 1, End, 59, 5.667e-06
0, 1, End, 60, 6.214e-06
0, 1, End, 61, 5.289e-06
0, 1, End, 62, 6.214e-06
0, 1, End, 63, 9.252e-06
0, 1, End, 64, 1.7726e-05
0, 1, End, 65, 5.208e-06
0, 1, End, 66, 6.466e-06
0, 1, End, 67, 8.658e-06
0, 1, End, 68, 6.191e-06
0, 1, End, 69, 1.5608e-05
0, 1, End, 70, 9.995e-06
0, 1, End, 71, 5.432e-06
0, 1, End, 72, 6.632e-06
0, 1, End, 73, 5.548e-06
0, 1, End, 74, 1.6479e-05
0, 1, End, 75, 5.369e-06
0, 1, End, 76, 5.216e-06
0, 1, End, 77, 5.342e-06
0, 1, End, 78, 6.242e-06
0, 1, End, 79, 8.821e-06
0, 1, End, 80, 8.169e-06
0, 1, End, 81, 5.045e-06
0, 1, End, 82, 5.383e-06
0, 1, End, 83, 8.257e-06
0, 1, End, 84, 6.137e-06
0, 1, End, 85, 7.801e-06
0, 1, End, 86, 5.656e-06
0, 1, End, 87, 1.5822e-05
0, 1, End, 88, 6.496e-06
0, 1, End, 89, 1.5099e-05
0, 1, End, 90, 6.566e-06
0, 1, End, 91, 5.56e-06
0, 1, End, 92, 5.805e-06
0, 1, End, 93, 5.211e-06
0, 1, End, 94, 7.945e-06
