JOBID=29347
Nodes=2 Procs=4 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/gather/upcxx_allgather_rput --repetitions 1000 -m max -q --warmup-repetitions 200
Rank, Size, Timepoint, Index, Time
0, 1, End, 1, 5.154e-06
0, 1, End, 2, 5.193e-06
0, 1, End, 3, 5.445e-06
0, 1, End, 4, 5.816e-06
0, 1, End, 5, 6.265e-06
0, 1, End, 6, 5.015e-06
0, 1, End, 7, 5.894e-06
0, 1, End, 8, 8.022e-06
0, 1, End, 9, 5.98e-06
0, 1, End, 10, 4.681e-06
0, 1, End, 11, 9.004e-06
0, 1, End, 12, 5.737e-06
0, 1, End, 13, 5.948e-06
0, 1, End, 14, 5.999e-06
0, 1, End, 15, 5.81e-06
0, 1, End, 16, 6.071e-06
0, 1, End, 17, 4.907e-06
0, 1, End, 18, 5.787e-06
0, 1, End, 19, 6.883e-06
0, 1, End, 20, 6.929e-06
0, 1, End, 21, 6.166e-06
0, 1, End, 22, 5.038e-06
0, 1, End, 23, 5.53e-06
0, 1, End, 24, 5.578e-06
0, 1, End, 25, 5.232e-06
0, 1, End, 26, 3.896e-06
0, 1, End, 27, 8.063e-06
0, 1, End, 28, 5.388e-06
0, 1, End, 29, 6.403e-06
0, 1, End, 30, 7.115e-06
0, 1, End, 31, 5.876e-06
0, 1, End, 32, 6.561e-06
0, 1, End, 33, 1.0504e-05
0, 1, End, 34, 5.319e-06
0, 1, End, 35, 5.958e-06
0, 1, End, 36, 5.577e-06
0, 1, End, 37, 6.992e-06
0, 1, End, 38, 4.613e-06
0, 1, End, 39, 5.181e-06
0, 1, End, 40, 5.684e-06
0, 1, End, 41, 5.561e-06
0, 1, End, 42, 5.202e-06
0, 1, End, 43, 9.47e-06
0, 1, End, 44, 5.643e-06
0, 1, End, 45, 7.55e-06
0, 1, End, 46, 6.277e-06
0, 1, End, 47, 5.233e-06
0, 1, End, 48, 5.955e-06
0, 1, End, 49, 4.459e-06
0, 1, End, 50, 5.996e-06
0, 1, End, 51, 4.951e-06
0, 1, End, 52, 5.836e-06
0, 1, End, 53, 5.91e-06
0, 1, End, 54, 5.377e-06
0, 1, End, 55, 4.615e-06
0, 1, End, 56, 8.467e-06
0, 1, End, 57, 5.031e-06
0, 1, End, 58, 6.238e-06
0, 1, End, 59, 1.0079e-05
0, 1, End, 60, 4.862e-06
0, 1, End, 61, 5.958e-06
0, 1, End, 62, 6.296e-06
0, 1, End, 63, 5.127e-06
0, 1, End, 64, 5.869e-06
0, 1, End, 65, 6.247e-06
0, 1, End, 66, 4.975e-06
0, 1, End, 67, 5.656e-06
0, 1, End, 68, 4.636e-06
0, 1, End, 69, 5.754e-06
0, 1, End, 70, 4.619e-06
0, 1, End, 71, 6.435e-06
0, 1, End, 72, 5.687e-06
0, 1, End, 73, 4.447e-06
0, 1, End, 74, 4.939e-06
0, 1, End, 75, 9.339e-06
0, 1, End, 76, 5.726e-06
