JOBID=29345
Nodes=2 Procs=4 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/gather/mpi_gather --repetitions 1000 -m max -q --warmup-repetitions 200
Rank, Size, Timepoint, Index, Time
0, 1, End, 1, 2.722e-06
0, 1, End, 2, 2.98e-06
0, 1, End, 3, 3.165e-06
0, 1, End, 4, 2.891e-06
0, 1, End, 5, 2.732e-06
0, 1, End, 6, 2.562e-06
0, 1, End, 7, 3.279e-06
0, 1, End, 8, 3.593e-06
0, 1, End, 9, 3.27e-06
0, 1, End, 10, 2.904e-06
0, 1, End, 11, 2.613e-06
0, 1, End, 12, 2.859e-06
0, 1, End, 13, 3.48e-06
0, 1, End, 14, 2.022e-06
0, 1, End, 15, 2.763e-06
0, 1, End, 16, 2.923e-06
0, 1, End, 17, 2.508e-06
0, 1, End, 18, 2.753e-06
0, 1, End, 19, 2.785e-06
0, 1, End, 20, 2.617e-06
0, 1, End, 21, 2.824e-06
0, 1, End, 22, 2.772e-06
0, 1, End, 23, 3.418e-06
0, 1, End, 24, 3.761e-06
0, 1, End, 25, 6.224e-06
0, 1, End, 26, 3.036e-06
0, 1, End, 27, 2.775e-06
0, 1, End, 28, 2.675e-06
0, 1, End, 29, 2.983e-06
0, 1, End, 30, 2.358e-06
0, 1, End, 31, 3.008e-06
0, 1, End, 32, 3.027e-06
0, 1, End, 33, 2.642e-06
0, 1, End, 34, 2.785e-06
0, 1, End, 35, 3.627e-06
0, 1, End, 36, 3.141e-06
0, 1, End, 37, 2.91e-06
0, 1, End, 38, 2.382e-06
0, 1, End, 39, 3.396e-06
0, 1, End, 40, 3.523e-06
0, 1, End, 41, 3.161e-06
0, 1, End, 42, 2.786e-06
0, 1, End, 43, 2.718e-06
0, 1, End, 44, 2.786e-06
0, 1, End, 45, 3.013e-06
0, 1, End, 46, 2.247e-06
0, 1, End, 47, 3.054e-06
0, 1, End, 48, 2.894e-06
0, 1, End, 49, 2.948e-06
0, 1, End, 50, 3.086e-06
0, 1, End, 51, 2.962e-06
0, 1, End, 52, 2.91e-06
0, 1, End, 53, 2.786e-06
0, 1, End, 54, 2.812e-06
0, 1, End, 55, 3.375e-06
0, 1, End, 56, 5.691e-06
0, 1, End, 57, 4.562e-06
0, 1, End, 58, 2.982e-06
0, 1, End, 59, 3.025e-06
0, 1, End, 60, 2.754e-06
0, 1, End, 61, 3.122e-06
0, 1, End, 62, 2.77e-06
0, 1, End, 63, 3.139e-06
0, 1, End, 64, 3.059e-06
0, 1, End, 65, 3.113e-06
0, 1, End, 66, 2.926e-06
0, 1, End, 67, 3.022e-06
0, 1, End, 68, 2.92e-06
0, 1, End, 69, 2.749e-06
0, 1, End, 70, 2.63e-06
0, 1, End, 71, 3.047e-06
0, 1, End, 72, 3.306e-06
0, 1, End, 73, 3.132e-06
0, 1, End, 74, 2.619e-06
0, 1, End, 75, 2.789e-06
0, 1, End, 76, 2.747e-06
0, 1, End, 77, 3.197e-06
0, 1, End, 78, 2.206e-06
0, 1, End, 79, 2.887e-06
0, 1, End, 80, 2.808e-06
0, 1, End, 81, 2.68e-06
0, 1, End, 82, 2.863e-06
0, 1, End, 83, 2.93e-06
0, 1, End, 84, 2.587e-06
0, 1, End, 85, 2.817e-06
0, 1, End, 86, 2.806e-06
0, 1, End, 87, 3.282e-06
0, 1, End, 88, 3.622e-06
0, 1, End, 89, 3.16e-06
0, 1, End, 90, 2.838e-06
0, 1, End, 91, 2.727e-06
0, 1, End, 92, 2.763e-06
0, 1, End, 93, 3.186e-06
0, 1, End, 94, 2.79e-06
0, 1, End, 95, 3.138e-06
0, 1, End, 96, 2.738e-06
0, 1, End, 97, 3.151e-06
0, 1, End, 98, 2.651e-06
0, 1, End, 99, 4.22e-06
0, 1, End, 100, 3.266e-06
0, 1, End, 101, 2.803e-06
0, 1, End, 102, 2.816e-06
0, 1, End, 103, 2.902e-06
0, 1, End, 104, 3.283e-06
0, 1, End, 105, 3.152e-06
0, 1, End, 106, 2.64e-06
0, 1, End, 107, 2.813e-06
0, 1, End, 108, 2.884e-06
0, 1, End, 109, 3.11e-06
0, 1, End, 110, 2.898e-06
0, 1, End, 111, 3.097e-06
0, 1, End, 112, 2.761e-06
0, 1, End, 113, 2.807e-06
0, 1, End, 114, 2.921e-06
0, 1, End, 115, 2.694e-06
0, 1, End, 116, 2.672e-06
0, 1, End, 117, 2.97e-06
0, 1, End, 118, 2.694e-06
0, 1, End, 119, 3.322e-06
0, 1, End, 120, 3.876e-06
0, 1, End, 121, 3.904e-06
0, 1, End, 122, 2.774e-06
0, 1, End, 123, 3.009e-06
0, 1, End, 124, 2.857e-06
0, 1, End, 125, 3.124e-06
0, 1, End, 126, 2.778e-06
0, 1, End, 127, 2.788e-06
0, 1, End, 128, 2.759e-06
0, 1, End, 129, 3.007e-06
0, 1, End, 130, 2.671e-06
0, 1, End, 131, 2.934e-06
0, 1, End, 132, 2.86e-06
0, 1, End, 133, 3.261e-06
0, 1, End, 134, 2.986e-06
0, 1, End, 135, 2.927e-06
0, 1, End, 136, 3.396e-06
0, 1, End, 137, 3.2e-06
0, 1, End, 138, 2.955e-06
0, 1, End, 139, 2.751e-06
0, 1, End, 140, 2.753e-06
